file_id,RMS_g,crest,kurt_excess,E_low,E_mid,E_hi,PCT_low,PCT_mid,PCT_hi,F1X_hz,A1X,F2X_hz,A2X,F3X_hz,A3X,R_2X_1X,R_3X_1X,SNR_1X_dB
02 - m1_load_0.5Nm_half_speed.csv,22.359844867827217,3.410294832952075,0.0,0.8686620651123431,0.124400951710408,0.0069369831772481,86.86620651123438,12.44009517104081,0.6936983177248105,0.6000468036423031,20.68272177334712,1.2000936072846062,9.771451831072854,1.8001404109269092,6.177937102186605,0.4724451616259171,0.2987003920416234,0.0
02 - m1_load_0.5Nm_half_speed.csv,37.96381838020844,3.5940726682682405,0.0,0.846707077181769,0.1450041064492158,0.0082888163690142,84.67070771817698,14.500410644921594,0.8288816369014208,0.500039003027741,12.605968540216088,1.000078006055482,12.219756212591994,1.500117009083223,7.4401847013151325,0.9693627406421028,0.5902112699693914,0.0
02 - m1_load_0.5Nm_half_speed.csv,36.23333248478196,3.504765459019431,0.0,0.842811937987251,0.1481600522411689,0.0090280097715796,84.28119379872514,14.8160052241169,0.9028009771579606,0.6985776958157837,11.610896719125208,1.3971553916315673,10.747046456690322,2.0957330874473508,5.162541328411782,0.925600039055384,0.4446289940645291,0.0
02 - m1_load_0.5Nm_half_speed.csv,40.891093807992185,3.509284278278301,0.0,0.8496513104457287,0.1413479665995021,0.0090007229547685,84.96513104457293,14.13479665995022,0.9000722954768505,0.5987808821278146,18.68891107886326,1.197561764255629,11.93100448526905,1.7963426463834438,5.346286446646359,0.6384001954379648,0.2860673061199852,0.0
02 - m1_load_0.5Nm_half_speed.csv,36.84950992119739,3.2325048576708033,0.0,0.8560746759612341,0.1354603319050398,0.0084649921337254,85.60746759612347,13.546033190503989,0.8464992133725405,0.5987808821278146,17.282833160785817,1.197561764255629,16.200728532063447,1.7963426463834438,6.253361785240802,0.9373884698963808,0.3618250391625301,0.0
02 - m1_load_0.5Nm_half_speed.csv,21.162005304122808,3.1521503752916447,0.0,0.8310585547516278,0.1589456098877832,0.0099958353605882,83.10585547516285,15.894560988778332,0.9995835360588208,0.5987808821278146,16.52770701282479,1.197561764255629,11.4486338166968,1.7963426463834438,3.6513574249158167,0.6926934152337739,0.2209234119459233,0.0
02 - m1_load_0.5Nm_half_speed.csv,22.949268227076917,3.623884121171731,0.0,0.9065875974506477,0.0887651321203039,0.0046472704290483,90.65875974506478,8.876513212030392,0.46472704290483,0.6985776958157837,27.173213446720844,1.3971553916315673,8.019772038747583,2.0957330874473508,9.230407241692141,0.2951352093292955,0.3396877318095049,0.0
02 - m1_load_0.5Nm_half_speed.csv,41.508069784464176,3.290724176047788,0.0,0.84692378215754,0.1443961647841998,0.0086800530582596,84.69237821575405,14.43961647841999,0.8680053058259605,0.7000546042598699,14.194101353792432,1.4001092085197397,8.954376272699138,2.1001638127796096,5.869593763118944,0.6308519327506897,0.4135234501161769,0.0
02 - m1_load_0.5Nm_half_speed.csv,40.82738697137163,3.6281754668048607,0.0,0.857677001766721,0.135350309353524,0.0069726888797544,85.76770017667215,13.535030935352406,0.6972688879754403,1.197561764255629,17.484815867119313,2.395123528511258,3.057020293423865,3.5926852927668875,5.712026838683105,0.1748385751761148,0.3266849866817718,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,23.21589930413413,3.1249420348695245,0.0,0.9153351503139908,0.0827196261576134,0.001945223528395,91.53351503139915,8.271962615761346,0.19452235283950012,0.6170851120806642,14.04082954321101,1.2341702241613284,7.568954266977354,1.8512553362419926,5.928259932113255,0.5390674563553175,0.4222157895919813,0.0
